parent2_code,parent2_name,parent2_name_EN,parent1_code,parent1_name,parent0_code,parent0_name,parent0_name_EN,short_name,gender,gender_EN,year,prevalence_diff,ci_low,ci_high,se,z,p_value,fold_diff_nat,fold_ci_low_nat,fold_ci_high_nat,ci_width_nat,fold_diff_reg,sig,meta_model_type
C25,Kõhunäärme pahaloomuline kasvaja,Malignant neoplasm of pancreas,C15-C26,Seedeelundite pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.5414720749700742,0.1663982335522679,0.9165459163878805,0.19136772123178844,2.8294848863995843,0.00466230020359005,1.4554568565831287,1.1222532183449139,1.887590631728343,0.7653374133834292,1.4554568565831287,sig,Random-Effects
C34,Bronhi ja kopsu pahaloomuline kasvaja,Malignant neoplasm of bronchus and lung,C30-C39,Hingamiselundite ja rindkeresiseste elundite pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,-0.17882007366555872,-0.3990521368279845,0.041411989496867085,0.11236536227175004,-1.5914163408568138,0.1115159092092009,0.8834252213689959,0.7583563663340156,1.0291205512305504,0.27076418489653475,1.131957720711612,nosig,Random-Effects
C43,Naha pahaloomuline melanoom,Malignant melanoma of skin,C43-C44,Melanoom ja naha muud pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.24428286128056315,0.07321108064663051,0.4153546419144958,0.08728312457949486,2.7987410219036972,0.00513022658656942,1.1845038282379738,1.05205569416531,1.3336264675831444,0.2815707734178343,1.1845038282379738,sig,Random-Effects
C44,Naha muud pahaloomulised kasvajad,Other and unspecified malignant neoplasm of skin,C43-C44,Melanoom ja naha muud pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.2836949823466596,0.21693785693593148,0.35045210775738767,0.034060383730160244,8.329177515855452,8.14059249332491e-17,1.2173086254765129,1.1622640427418454,1.2749601081728157,0.11269606543097033,1.2173086254765129,sig,Random-Effects
C50,Rinna pahaloomuline kasvaja,Malignant neoplasm of breast,C50-C50,Rinna pahaloomuline kasvaja,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.09869581849439996,0.002695881461083155,0.19469575552771676,0.04898045973831768,2.015003922414997,0.04390423809101846,1.070805028122808,1.001870389634524,1.1444827795253725,0.14261238989084846,1.070805028122808,sig,Random-Effects
C51,Häbeme pahaloomuline kasvaja,Malignant neoplasm of vulva,C51-C58,Naissuguelundite pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,1.65122316807292,0.931441385402386,2.37100495074346,0.367242351567726,4.49627653516539,6.91537856715495e-6,3.1409983128703978,1.9071804937532992,5.173013479200839,3.26583298544754,3.1409983128703978,sig,Pass-Through
C53,Emakakaela pahaloomuline kasvaja,Malignant neoplasm of cervix uteri,C51-C58,Naissuguelundite pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.30940293250528605,-0.09521902155539191,0.714024886565964,0.20644356592890709,1.4987288710747957,0.13394398367859386,1.2391947460540713,0.9361301188258233,1.640374118689935,0.7042439998641117,1.2391947460540713,nosig,Random-Effects
C54,Emakakeha pahaloomuline kasvaja,Malignant neoplasm of corpus uteri,C51-C58,Naissuguelundite pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.14361515389648127,-0.00944984672608215,0.2966801545190447,0.07809582310181241,1.8389607560605672,0.0659209584318239,1.1046697693182073,0.9934712707553109,1.2283146329111077,0.2348433621557967,1.1046697693182073,nosig,Random-Effects
C56,Munasarja pahaloomuline kasvaja,Malignant neoplasm of ovary,C51-C58,Naissuguelundite pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.23025901501930754,-0.012105374355031812,0.4726234043936469,0.12365757293811458,1.8620696617953394,0.06259327167861248,1.1730455336796384,0.9916442984559223,1.3876304499792487,0.3959861515233264,1.1730455336796384,nosig,Random-Effects
C64,Neeru (v.a neeruvaagna) pahaloomuline kasvaja,"Malignant neoplasm of kidney, except renal pelvis",C64-C68,Kuseteede pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.6754347649371285,0.4980924569607238,0.8527770729135332,0.09048243201163812,7.464816649161818,8.34156836541653e-14,1.597077989379778,1.412344913418437,1.805973937335,0.39362902391656296,1.597077989379778,sig,Random-Effects
C67,Kusepõie pahaloomuline kasvaja,Malignant neoplasm of bladder,C64-C68,Kuseteede pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.4468551109019671,0.2692224334642782,0.624487788339656,0.09063058241826526,4.930511301799933,8.201467137854585e-7,1.3630657084418887,1.2051581108988887,1.5416633790436045,0.3365052681447158,1.3630657084418887,sig,Random-Effects
C71,Peaaju pahaloomuline kasvaja,Malignant neoplasm of brain,C69-C72,"Silma, peaaju ja kesknärvisüsteemi muude osade pahaloomulised kasvajad",C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.916016918554624,0.245988950887225,1.58604488622202,0.341857285619784,2.67953019311522,0.00737255539875001,1.8868986294125965,1.1859054169281658,3.0022516019039247,1.816346184975759,1.8868986294125965,sig,Pass-Through
C73,Kilpnäärme pahaloomuline kasvaja,Malignant neoplasm of thyroid gland,C73-C75,Kilpnäärme ja muude sisesekretsiooninäärmete pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.6698740941829979,0.4425550993355756,0.8971930890304203,0.11598121018574097,5.775712230543306,7.662824354902127e-9,1.5909341186227626,1.3590090838280897,1.862438890156939,0.5034298063288494,1.5909341186227626,sig,Random-Effects
C78,Hingamis- ja seedeelundite metastaatiline pahaloomuline kasvaja,Secondary malignant neoplasm of respiratory and digestive organs,C76-C80,"Ebaselgete, täpsustamata ja sekundaarsete (metastaatiliste) paikmete pahaloomulised kasvajad",C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.325755470796322,-0.362812147178564,1.01432308877121,0.351316464693341,0.927242254588521,0.353800768533227,1.2533205712072553,0.7776472864742601,2.019954909549184,1.2423076230749241,1.2533205712072553,nosig,Pass-Through
C81,Hodgkini tõbi,Hodgkin lymphoma,C81-C96,Lümfoid- ja vereloomekoe ning nendesarnaste kudede pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,1.20825938816672,0.298093982797034,2.11842479353641,0.464378637846897,2.60188408702184,0.00927131824422778,2.3105869618433323,1.2295189603192245,4.3421958347468514,3.1126768744276267,2.3105869618433323,sig,Pass-Through
C83,Difuusne mitte-Hodgkini tüüpi lümfoom,Non-Hodgkin lymphoma,C81-C96,Lümfoid- ja vereloomekoe ning nendesarnaste kudede pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.5742132626755426,0.3975232329800167,0.7509032923710686,0.09014963085507406,6.369557559239003,1.8957426664718372e-10,1.4888653265794045,1.3172445703592681,1.6828461552024498,0.3656015848431817,1.4888653265794045,sig,Random-Effects
