"parent2_code","parent2_name","parent1_code","parent1_name","parent0_code","parent0_name","parent0_name_EN","short_name","year","gender","age_group","prevalence_data1","denominator_data1","patient_count_data1","gender_EN","parent2_name_EN","prevalence_data2","denominator_data2","patient_count_data2","prevalence_diff","se","ci_low","ci_high","z","p_value","sig","lab","fold_diff_nat","fold_diff_reg","meta_model_type"
"I13","Südame- ja neerukahjustusega hüpertooniatõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","60-69",0.00902681097588359,22267,201,"M","Hypertensive heart and chronic kidney disease",0.00738877534978776,6361,47,-0.288881132087426,0.232849382391514,-0.745257535397189,0.167495271222336,-1.24063516561835,0.214740555052535,"nosig","60-69",NA,NA,NA
"F45","Somatoformsed häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","60-69",0.00570350743252346,22267,127,"M","Somatoform disorders",0.00958968715610753,6361,61,0.749634358204588,0.223805393187252,0.310983848011748,1.18828486839743,3.34949192925565,0.00080959914271661,"sig","60-69",NA,NA,NA
"I20","Stenokardia e rinnaangiin e rinnaahistus","I20-I25","Südame isheemiatõved","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","60-69",0.0445502312839628,22267,992,"M","Angina pectoris",0.0521930514070115,6361,332,0.228424828373916,0.0891440228559612,0.0537057541392163,0.403143902608615,2.56242450201069,0.0103944184104428,"sig","60-69",NA,NA,NA
"F52","Mitteorgaanilised seksuaaldüsfunktsioonid","F50-F59","Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","60-69",0.0198050927381327,22267,441,"M","Sexual dysfunction not due to a substance or known physiological condition",0.03945920452759,6361,251,0.994490415807117,0.112210887034312,0.774561118546573,1.21441971306766,8.86269097492312,0,"sig","60-69",NA,NA,NA
"I63","Peaajuinfarkt","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","60-69",0.017784164907711,22267,396,"M","Cerebral infarction",0.00990410312843892,6361,63,-0.844494989165828,0.194609619666821,-1.22592283475783,-0.463067143573821,-4.33943085964423,1.42852201467925e-05,"sig","60-69",NA,NA,NA
"F40","Foobsed ärevushäired e. foobiad","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","60-69",0.0008981901468541,22267,20,"M","Phobic anxiety disorders",0.00172928784782266,6361,11,0.945085231163775,0.541168300880949,-0.115585148137621,2.00575561046517,1.74637950823303,0.0807450282971713,"nosig","60-69",NA,NA,NA
"F51","Mitteorgaanilised unehäired","F50-F59","Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","60-69",0.0242062244577177,22267,539,"M","Sleep disorders not due to a substance or known physiological condition",0.0320704291778022,6361,204,0.405865586632856,0.116806018848451,0.176929996512386,0.634801176753326,3.4746975424224,0.000511429645090766,"sig","60-69",NA,NA,NA
"I83","Alajäsemete vaariksid e veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","60-69",0.0126195715632999,22267,281,"M","Varicose veins of lower extremities",0.0149347586857412,6361,95,0.243010995523887,0.16998668517509,-0.0901567852706375,0.576178776318412,1.4295884131959,0.152835182999213,"nosig","60-69",NA,NA,NA
"I63","Peaajuinfarkt","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","N","60-69",0.00676889073076391,28956,196,"F","Cerebral infarction",0.0039147455415398,13794,54,-0.790000892454167,0.221224613608305,-1.22359316762023,-0.3564086172881,-3.57103524589232,0.000355573037546408,"sig","60-69",NA,NA,NA
"I80","Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","N","60-69",0.0120527697195745,28956,349,"F","Phlebitis and thrombophlebitis",0.0112367696099754,13794,155,-0.101137371437843,0.138452970698797,-0.372500207560065,0.170225464684379,-0.730481772455903,0.465095750655688,"nosig","60-69",NA,NA,NA
"F33","Korduv depressiivne häire e korduv depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","N","60-69",0.027938941842796,28956,809,"F","Major depressive disorder, recurrent",0.0379875308104973,13794,524,0.443248558605044,0.0795114831422522,0.287408915288867,0.599088201921222,5.57464835377349,2.48030360694429e-08,"sig","60-69",NA,NA,NA
"F20","Skisofreenia","F20-F29","Skisofreenia, skisotüüpsed ja luululised häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","N","60-69",0.00735598839618731,28956,213,"F","Schizophrenia",0.00224735392199507,13794,31,-1.71069186034139,0.276929323800455,-2.25346336125331,-1.16792035942947,-6.17735903466131,6.51827258835169e-10,"sig","60-69",NA,NA,NA
"F40","Foobsed ärevushäired e. foobiad","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","N","60-69",0.0023483906616936,28956,68,"F","Phobic anxiety disorders",0.00347977381470204,13794,48,0.567321108968389,0.27156481968634,0.0350638429150477,1.09957837502173,2.0890817508087,0.0367003648001432,"sig","60-69",NA,NA,NA
"I69","Peaajuveresoonte haiguse jääknähud","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","N","60-69",0.0102224064097251,28956,296,"F","Sequelae of cerebrovascular disease",0.00521966072205306,13794,72,-0.969706914689068,0.188988847896955,-1.34011825004682,-0.599295579331317,-5.13102717689349,2.88165296291609e-07,"sig","60-69",NA,NA,NA
"F32","Depressiivne episood e. depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","N","60-69",0.0499723718745683,28956,1447,"F","Major depressive disorder, single episode",0.0608235464694795,13794,839,0.28349924340567,0.0607980802272102,0.164337195831161,0.402661290980179,4.66296373744364,3.11687691989526e-06,"sig","60-69",NA,NA,NA
"I50","Südamepuudulikkus","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","N","60-69",0.0389901920154717,28956,1129,"F","Heart failure",0.0265332753371031,13794,366,-0.555308482991387,0.0854843936654415,-0.722854815815897,-0.387762150166878,-6.49602177872006,8.24718071612551e-11,"sig","60-69",NA,NA,NA
"F51","Mitteorgaanilised unehäired","F50-F59","Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","N","60-69",0.0358129575908275,28956,1037,"F","Sleep disorders not due to a substance or known physiological condition",0.0426997245179063,13794,589,0.253745094514806,0.0729250959805068,0.110814532823887,0.396675656205726,3.47953048402752,0.000502293220745464,"sig","60-69",NA,NA,NA
"I11","Südamekahjustusega hüpertooniatõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","N","60-69",0.312335958005249,28956,9044,"F","Hypertensive heart disease",0.258010729302595,13794,3559,-0.275667609744172,0.0243348872219805,-0.323363112267098,-0.227972107221247,-11.3280824862494,0,"sig","60-69",NA,NA,NA
"F48","Muud neurootilised häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","N","60-69",0.0148155822627435,28956,429,"F","Other nonpsychotic mental disorders",0.0123241989270697,13794,170,-0.265621451864272,0.129893237106813,-0.520207518428947,-0.0110353852995977,-2.04492133524895,0.0408626141439459,"sig","60-69",NA,NA,NA
"F41","Muud ärevushäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","N","60-69",0.0564304461942257,28956,1634,"F","Other anxiety disorders",0.0685805422647528,13794,946,0.281325554691283,0.0570192634600368,0.16956985188461,0.393081257497956,4.93386861947903,8.06166771560868e-07,"sig","60-69",NA,NA,NA
"F10","Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired","F10-F19","Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","N","60-69",0.00562923055670672,28956,163,"F","Alcohol related disorders",0.00282731622444541,13794,39,-0.993504485871257,0.256738778558655,-1.49670324528102,-0.490305726461488,-3.86970948233392,0.000108965120263482,"sig","60-69",NA,NA,NA
"I10","Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","N","60-69",0.312784915043514,28956,9057,"F","Essential (primary) hypertension",0.300782949108308,13794,4149,-0.0564481508655598,0.0225542346039627,-0.100653638388194,-0.0122426633429259,-2.50277395162157,0.0123224218746008,"sig","60-69",NA,NA,NA
"I83","Alajäsemete vaariksid e veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","N","60-69",0.0275590551181102,28956,798,"F","Varicose veins of lower extremities",0.0286356386834856,13794,395,0.055285356339691,0.0874914311111331,-0.116194697593997,0.226765410273379,0.631894525413198,0.527455800918314,"nosig","60-69",NA,NA,NA
"F06","Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest","F00-F09","Orgaanilised - k.a sümptomaatilised - psüühikahäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","N","60-69",0.016818621356541,28956,487,"F","Other mental disorders due to known physiological condition",0.0128316659417138,13794,177,-0.390350962501773,0.125738757808228,-0.636794399266704,-0.143907525736842,-3.10446014662498,0.00190626607104183,"sig","60-69",NA,NA,NA
"I67","Peaajuveresoonte muud haigused","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","N","60-69",0.00745959386655615,28956,216,"F","Other cerebrovascular diseases",0.00420472669276497,13794,58,-0.827085057538324,0.212835311317352,-1.2442346023587,-0.409935512717945,-3.88603306668923,0.000101895633251692,"sig","60-69",NA,NA,NA
"I25","Krooniline südame isheemiatõbi","I20-I25","Südame isheemiatõved","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","N","60-69",0.0276971957452687,28956,802,"F","Chronic ischemic heart disease",0.0236334638248514,13794,326,-0.228908822726272,0.0935789546176307,-0.412320203487736,-0.0454974419648073,-2.44615708373327,0.0144388076817381,"sig","60-69",NA,NA,NA
"I48","Kodade virvendus ja laperdus","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","N","60-69",0.0373325044895704,28956,1081,"F","Atrial fibrillation and flutter",0.0342902711323764,13794,473,-0.122632984897683,0.0781216878948488,-0.275748679583066,0.030482709787699,-1.56976875695193,0.11646891859527,"nosig","60-69",NA,NA,NA
"F07","Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist","F00-F09","Orgaanilised - k.a sümptomaatilised - psüühikahäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","N","60-69",0.00486945710733526,28956,141,"F","Personality and behavioral disorders due to known physiological condition",0.00231984920980136,13794,32,-1.06972990290122,0.282101919425962,-1.62263950494573,-0.516820300856717,-3.7919979597373,0.00014944014219731,"sig","60-69",NA,NA,NA
"I49","Muud südamerütmitused e arütmiad","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","N","60-69",0.0460008288437629,28956,1332,"F","Other cardiac arrhythmias",0.0532115412498188,13794,734,0.210079335269522,0.0646178925712691,0.0834305930729562,0.336728077466088,3.25110162077506,0.00114958759591666,"sig","60-69",NA,NA,NA
"I84","Hemorroidid e päraku veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","N","60-69",0.028560574665009,28956,827,"F","Hemorrhoids",0.0343627664201827,13794,474,0.266821179224556,0.0817623029466928,0.106570010155985,0.427072348293127,3.2633765147065,0.00110093149937684,"sig","60-69",NA,NA,NA
"F45","Somatoformsed häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","N","60-69",0.0162660588479072,28956,471,"F","Somatoform disorders",0.0155139915905466,13794,214,-0.0682948137140646,0.117992778808024,-0.299556410613592,0.162966783185463,-0.578805028612653,0.562720737697715,"nosig","60-69",NA,NA,NA
"I20","Stenokardia e rinnaangiin e rinnaahistus","I20-I25","Südame isheemiatõved","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","N","60-69",0.0281806879403232,28956,816,"F","Angina pectoris",0.0278381905176164,13794,384,-0.0176413917527683,0.0880236283881081,-0.190164533181997,0.154881749676461,-0.200416548099846,0.841154818518714,"nosig","60-69",NA,NA,NA
"I70","Ateroskleroos","I70-I79","Arterite, arterioolide ja kapillaaride haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","N","60-69",0.0102569415665147,28956,297,"F","Atherosclerosis",0.00746701464404813,13794,103,-0.457997144119977,0.16429446842369,-0.780008385089563,-0.135985903150391,-2.78766015992013,0.00530902042997239,"sig","60-69",NA,NA,NA
"F43","Rasked stressreaktsioonid ja kohanemishäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","N","60-69",0.0127434728553668,28956,369,"F","Reaction to severe stress, and adjustment disorders",0.0168189067710599,13794,232,0.400325438564748,0.119955052075181,0.165217856733766,0.635433020395729,3.33729535888031,0.000845979946891839,"sig","60-69",NA,NA,NA
"I13","Südame- ja neerukahjustusega hüpertooniatõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","N","60-69",0.00483492195054565,28956,140,"F","Hypertensive heart and chronic kidney disease",0.00260983036102653,13794,36,-0.889536566005083,0.269183871124229,-1.41712725862764,-0.361945873382522,-3.30456859205565,0.000951226961955598,"sig","60-69",NA,NA,NA
"I80","Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","70-79",0.0136262726785577,13063,178,"M","Phlebitis and thrombophlebitis",0.0151665018133861,3033,46,0.154497380929231,0.236843116348044,-0.309706597099165,0.618701358957626,0.65231949026627,0.514195089338928,"nosig","70-79",NA,NA,NA
"I70","Ateroskleroos","I70-I79","Arterite, arterioolide ja kapillaaride haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","70-79",0.0662175610502947,13063,865,"M","Atherosclerosis",0.0461589185624794,3033,140,-0.520604449740505,0.128170020070464,-0.77181307297639,-0.269395826504619,-4.06182701269994,4.86901525540429e-05,"sig","70-79",NA,NA,NA
"I69","Peaajuveresoonte haiguse jääknähud","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","70-79",0.0464671208757559,13063,607,"M","Sequelae of cerebrovascular disease",0.0247279920870425,3033,75,-0.910065159921186,0.174169331991728,-1.25143077783637,-0.568699542005998,-5.22517454430155,1.73990902352372e-07,"sig","70-79",NA,NA,NA
"I67","Peaajuveresoonte muud haigused","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","70-79",0.0120952308045625,13063,158,"M","Other cerebrovascular diseases",0.00791295746785361,3033,24,-0.612149391617331,0.314724251970163,-1.22899759054016,0.00469880730549777,-1.94503406644164,0.0517708783554562,"nosig","70-79",NA,NA,NA
"I63","Peaajuinfarkt","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","70-79",0.031616014698002,13063,413,"M","Cerebral infarction",0.0194526871084735,3033,59,-0.700686066218988,0.198674358008554,-1.09008065256737,-0.311291479870605,-3.52680674669058,0.00042060363888452,"sig","70-79",NA,NA,NA
"I50","Südamepuudulikkus","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","70-79",0.149276582714537,13063,1950,"M","Heart failure",0.121661721068249,3033,369,-0.295112546737962,0.0765660557290585,-0.445179258405203,-0.145045835070721,-3.85435221819792,0.000116036446978551,"sig","70-79",NA,NA,NA
"I49","Muud südamerütmitused e arütmiad","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","70-79",0.0643037587078007,13063,840,"M","Other cardiac arrhythmias",0.0952851961754039,3033,289,0.567349020673171,0.093990504017153,0.383131017910784,0.751567023435559,6.03623766683527,1.57748858420348e-09,"sig","70-79",NA,NA,NA
"I48","Kodade virvendus ja laperdus","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","70-79",0.171936002449667,13063,2246,"M","Atrial fibrillation and flutter",0.186943620178042,3033,567,0.120731568380243,0.0612533341861385,0.000677239442415448,0.24078589731807,1.97102035316739,0.0487215478274461,"sig","70-79",NA,NA,NA
"I25","Krooniline südame isheemiatõbi","I20-I25","Südame isheemiatõved","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","70-79",0.143228967312256,13063,1871,"M","Chronic ischemic heart disease",0.156280909990109,3033,474,0.125818261496091,0.0682490753917709,-0.00794746824993917,0.25958399124212,1.84351598573101,0.0652537099088628,"nosig","70-79",NA,NA,NA
"I20","Stenokardia e rinnaangiin e rinnaahistus","I20-I25","Südame isheemiatõved","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","70-79",0.0813748756028477,13063,1063,"M","Angina pectoris",0.0886910649521925,3033,269,0.124205336864135,0.0940737534427177,-0.0601758317740927,0.308586505502362,1.32029745086938,0.186735726345981,"nosig","70-79",NA,NA,NA
"I13","Südame- ja neerukahjustusega hüpertooniatõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","70-79",0.0277884100130138,13063,363,"M","Hypertensive heart and chronic kidney disease",0.0181338608638312,3033,55,-0.615797168632475,0.206715497883381,-1.02095209953017,-0.210642237734782,-2.97895985031503,0.00289228673800923,"sig","70-79",NA,NA,NA
"I11","Südamekahjustusega hüpertooniatõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","70-79",0.508918318916022,13063,6648,"M","Hypertensive heart disease",0.530168150346192,3033,1608,0.0590158802471997,0.027602382303878,0.00491620504409317,0.113115555450306,2.13807198224728,0.0325109014915212,"sig","70-79",NA,NA,NA
"I10","Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","70-79",0.2580571078619,13063,3371,"M","Essential (primary) hypertension",0.301681503461919,3033,915,0.22533587702581,0.045239139347399,0.136668793213319,0.314002960838301,4.98099389768266,6.3258534899191e-07,"sig","70-79",NA,NA,NA
"F52","Mitteorgaanilised seksuaaldüsfunktsioonid","F50-F59","Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","70-79",0.0124014391793616,13063,162,"M","Sexual dysfunction not due to a substance or known physiological condition",0.0303330036267722,3033,92,1.290380809011,0.186080515881912,0.925669699657823,1.65509191836419,6.93452940462551,4.07585076800387e-12,"sig","70-79",NA,NA,NA
"F51","Mitteorgaanilised unehäired","F50-F59","Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","70-79",0.0350608589144913,13063,458,"M","Sleep disorders not due to a substance or known physiological condition",0.0382459610946258,3033,116,0.125446062869244,0.147111303570849,-0.16288679384836,0.413778919586847,0.852728919017621,0.393809649910903,"nosig","70-79",NA,NA,NA
"F48","Muud neurootilised häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","70-79",0.00811452193217484,13063,106,"M","Other nonpsychotic mental disorders",0.00527530497856907,3033,16,-0.621251598724584,0.385843936812464,-1.37749181853016,0.134988621080993,-1.61011108236369,0.107373608125849,"nosig","70-79",NA,NA,NA
"F45","Somatoformsed häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","70-79",0.00681313633927887,13063,89,"M","Somatoform disorders",0.0108803165182987,3033,33,0.675329544230673,0.292595935492301,0.101852048642958,1.24880703981839,2.30806194588593,0.0209956913441987,"sig","70-79",NA,NA,NA
"F43","Rasked stressreaktsioonid ja kohanemishäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","70-79",0.00436346934088647,13063,57,"M","Reaction to severe stress, and adjustment disorders",0.0069238377843719,3033,21,0.666096264452633,0.367127334500747,-0.0534600889090205,1.38565261781429,1.81434669079722,0.0696243674673991,"nosig","70-79",NA,NA,NA
"F41","Muud ärevushäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","70-79",0.0252621909209217,13063,330,"M","Other anxiety disorders",0.0333003626772173,3033,101,0.398558124344594,0.161459648956485,0.0821030274334028,0.715013221255786,2.46846891418678,0.0135692437191794,"sig","70-79",NA,NA,NA
"F40","Foobsed ärevushäired e. foobiad","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","70-79",0.0008420730306974,13063,11,"M","Phobic anxiety disorders",0.0019782393669634,3033,6,1.23219973792245,0.731617808636934,-0.201744817454052,2.66614429329896,1.68421233515098,0.0921406402030274,"nosig","70-79",NA,NA,NA
"F33","Korduv depressiivne häire e korduv depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","70-79",0.00910969915027176,13063,119,"M","Major depressive disorder, recurrent",0.0128585558852621,3033,39,0.49725331139292,0.264600372045489,-0.0213538881121384,1.01586051089798,1.87926157302392,0.0602087858955429,"nosig","70-79",NA,NA,NA
"F32","Depressiivne episood e. depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","70-79",0.0257215034831203,13063,336,"M","Major depressive disorder, single episode",0.0326409495548961,3033,99,0.343708053139465,0.162397369058992,0.0254150585997806,0.662001047679149,2.11646318614072,0.0343054330239905,"sig","70-79",NA,NA,NA
"F10","Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired","F10-F19","Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","70-79",0.0112531577738651,13063,147,"M","Alcohol related disorders",0.00428618529508737,3033,13,-1.39256377085666,0.416435715001261,-2.20876277413531,-0.576364767577999,-3.34400657938871,0.000825777790053994,"sig","70-79",NA,NA,NA
"F06","Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest","F00-F09","Orgaanilised - k.a sümptomaatilised - psüühikahäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","70-79",0.018066294113144,13063,236,"M","Other mental disorders due to known physiological condition",0.0135179690075832,3033,41,-0.418422188905142,0.242361059215818,-0.893441136223125,0.0565967584128404,-1.72644149294852,0.0842680164471163,"nosig","70-79",NA,NA,NA
"F01","Vaskulaarne dementsus","F00-F09","Orgaanilised - k.a sümptomaatilised - psüühikahäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","M","70-79",0.0113297098675649,13063,148,"M","Vascular dementia",0.00263765248928453,3033,8,-2.10278450979034,0.522865998501455,-3.12758303559376,-1.07798598398691,-4.02165089299545,5.77916679618262e-05,"sig","70-79",NA,NA,NA
"I84","Hemorroidid e päraku veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","70-79",0.0215876904233331,13063,282,"M","Hemorrhoids",0.0385756676557863,3033,117,0.837482223023227,0.155963602725244,0.531799178782635,1.14316526726382,5.36972863148456,7.8855208807127e-08,"sig","70-79",NA,NA,NA
"I83","Alajäsemete vaariksid e veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2019","M","70-79",0.0152338666462528,13063,199,"M","Varicose veins of lower extremities",0.0201121002307946,3033,61,0.400781572857853,0.209127639045828,-0.009101067843862,0.810664213559568,1.91644478313087,0.0553085051768103,"nosig","70-79",NA,NA,NA
"F43","Rasked stressreaktsioonid ja kohanemishäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","N","70-79",0.0102962996268153,22241,229,"F","Reaction to severe stress, and adjustment disorders",0.0125278396436526,7184,90,0.283011709025438,0.178415145505835,-0.0666755504624718,0.632698968513348,1.58625383637166,0.112681739696677,"nosig","70-79",NA,NA,NA
"F20","Skisofreenia","F20-F29","Skisofreenia, skisotüüpsed ja luululised häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2019","N","70-79",0.0061148329661436,22241,136,"F","Schizophrenia",0.00180957683741648,7184,13,-1.75666072231654,0.418361308601132,-2.57663381969981,-0.936687624933273,-4.19890818343182,2.68205036020319e-05,"sig","70-79",NA,NA,NA
