"parent2_code","parent2_name","parent1_code","parent1_name","parent0_code","parent0_name","parent0_name_EN","short_name","year","gender","age_group","prevalence_data1","denominator_data1","patient_count_data1","gender_EN","parent2_name_EN","prevalence_data2","denominator_data2","patient_count_data2","prevalence_diff","se","ci_low","ci_high","z","p_value","sig","lab","fold_diff_nat","fold_diff_reg","meta_model_type"
"I11","Südamekahjustusega hüpertooniatõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","M","80+",0.575595873354678,5622,3236,"M","Hypertensive heart disease",0.652714932126697,884,577,0.181396795204416,0.0390603221757205,0.104839970515473,0.25795361989336,4.64401687186213,3.41699639205828e-06,"sig","80+",NA,NA,NA
"I48","Kodade virvendus ja laperdus","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","M","80+",0.211490572749911,5622,1189,"M","Atrial fibrillation and flutter",0.230769230769231,884,204,0.125857521214751,0.0960656094163501,-0.0624276133941868,0.314142655823689,1.31012046849443,0.190155085094909,"nosig","80+",NA,NA,NA
"I49","Muud südamerütmitused e arütmiad","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","M","80+",0.0942725008893632,5622,530,"M","Other cardiac arrhythmias",0.15158371040724,884,134,0.685205819996122,0.129363855930323,0.43165732147146,0.938754318520784,5.29673311813758,1.17892804185615e-07,"sig","80+",NA,NA,NA
"I50","Südamepuudulikkus","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","M","80+",0.330665243685521,5622,1859,"M","Heart failure",0.320135746606335,884,283,-0.0466876330986881,0.0758259179749373,-0.195303701424254,0.101928435226877,-0.615721304081273,0.538078474169439,"nosig","80+",NA,NA,NA
"I13","Südame- ja neerukahjustusega hüpertooniatõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","M","80+",0.0366417644966204,5622,206,"M","Hypertensive heart and chronic kidney disease",0.0271493212669683,884,24,-0.432572847473151,0.306761686101419,-1.03381470406871,0.168669009122412,-1.41012671096786,0.158502271413512,"nosig","80+",NA,NA,NA
"F48","Muud neurootilised häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","M","80+",0.0145855567413732,5622,82,"M","Other nonpsychotic mental disorders",0.0124434389140271,884,11,-0.229155206991875,0.460296862968707,-1.13132048060731,0.673010066623558,-0.497842208860447,0.618595263071188,"nosig","80+",NA,NA,NA
"F32","Depressiivne episood e. depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","M","80+",0.04019921736037,5622,226,"M","Major depressive disorder, single episode",0.0395927601809955,884,35,-0.0219307664813097,0.256812332322764,-0.52527368861966,0.48141215565704,-0.0853960800205923,0.931946509471046,"nosig","80+",NA,NA,NA
"I63","Peaajuinfarkt","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","M","80+",0.0432230522945571,5622,243,"M","Cerebral infarction",0.0418552036199095,884,37,-0.0463939589879199,0.249186299285935,-0.534790131029171,0.442002213053331,-0.186181821074697,0.852302179391684,"nosig","80+",NA,NA,NA
"F51","Mitteorgaanilised unehäired","F50-F59","Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","M","80+",0.060298826040555,5622,339,"M","Sleep disorders not due to a substance or known physiological condition",0.082579185520362,884,73,0.453648274732585,0.178681076102551,0.103439800852725,0.803856748612445,2.53887140500666,0.0111210691954002,"sig","80+",NA,NA,NA
"I20","Stenokardia e rinnaangiin e rinnaahistus","I20-I25","Südame isheemiatõved","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","M","80+",0.164354322305229,5622,924,"M","Angina pectoris",0.19683257918552,884,174,0.260159633421582,0.107190233361413,0.0500706365387696,0.470248630304395,2.42708337563184,0.01522075747791,"sig","80+",NA,NA,NA
"F01","Vaskulaarne dementsus","F00-F09","Orgaanilised - k.a sümptomaatilised - psüühikahäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","M","80+",0.0423336890786197,5622,238,"M","Vascular dementia",0.0328054298642534,884,29,-0.36787158919146,0.278911963874519,-0.914528993242854,0.178785814859933,-1.31895234640047,0.187185044278664,"nosig","80+",NA,NA,NA
"I67","Peaajuveresoonte muud haigused","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","M","80+",0.0547847741017431,5622,308,"M","Other cerebrovascular diseases",0.0542986425339367,884,48,-0.0128588609848336,0.217703552722743,-0.439549983627826,0.413832261658159,-0.0590659216352343,0.952899601827512,"nosig","80+",NA,NA,NA
"F33","Korduv depressiivne häire e korduv depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","M","80+",0.011917467093561,5622,67,"M","Major depressive disorder, recurrent",0.00791855203619909,884,7,-0.589769089411258,0.570682859502589,-1.70828694063066,0.528748761808149,-1.03344454733633,0.301395908438532,"nosig","80+",NA,NA,NA
"I84","Hemorroidid e päraku veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","M","80+",0.0220562077552472,5622,124,"M","Hemorrhoids",0.0305429864253394,884,27,0.469656370765505,0.301907709996639,-0.12207186748287,1.06138460901388,1.5556289396211,0.119796352995555,"nosig","80+",NA,NA,NA
"I25","Krooniline südame isheemiatõbi","I20-I25","Südame isheemiatõved","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","M","80+",0.201173959445037,5622,1131,"M","Chronic ischemic heart disease",0.235294117647059,884,208,0.226021683140183,0.0955100210242527,0.0388254817699845,0.413217884510382,2.36647087621088,0.0179585871528589,"sig","80+",NA,NA,NA
"I80","Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","M","80+",0.0186766275346852,5622,105,"M","Phlebitis and thrombophlebitis",0.0350678733031674,884,31,0.908915971709665,0.290239191349814,0.340057609762,1.47777433365733,3.13161006093827,0.00173850609849158,"sig","80+",NA,NA,NA
"I83","Alajäsemete vaariksid e veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","M","80+",0.0220562077552472,5622,124,"M","Varicose veins of lower extremities",0.0316742081447964,884,28,0.522123790659641,0.297313188040248,-0.0605993500280293,1.10484693134731,1.75614070166629,0.0790643868297838,"nosig","80+",NA,NA,NA
"I69","Peaajuveresoonte haiguse jääknähud","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","M","80+",0.0686588402703664,5622,386,"M","Sequelae of cerebrovascular disease",0.0531674208144796,884,47,-0.368903006601532,0.216683837938926,-0.79359552499374,0.0557895117906761,-1.70249433511285,0.088662739513419,"nosig","80+",NA,NA,NA
"I70","Ateroskleroos","I70-I79","Arterite, arterioolide ja kapillaaride haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","M","80+",0.116862326574173,5622,657,"M","Atherosclerosis",0.126696832579186,884,112,0.116570540724186,0.137938147490471,-0.153783260451312,0.386924341899684,0.845092839399185,0.398059005990449,"nosig","80+",NA,NA,NA
"I48","Kodade virvendus ja laperdus","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","N","80+",0.165619997537249,16242,2690,"F","Atrial fibrillation and flutter",0.191722169362512,2102,403,0.211140290057923,0.0694269258118485,0.0750660159093652,0.34721456420648,3.04118737203094,0.00235647136680361,"sig","80+",NA,NA,NA
"I49","Muud südamerütmitused e arütmiad","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","N","80+",0.0772688092599434,16242,1255,"F","Other cardiac arrhythmias",0.117982873453853,2102,248,0.610619380522683,0.094513204435296,0.425376903766031,0.795861857279334,6.46067799913306,1.04234842979167e-10,"sig","80+",NA,NA,NA
"F45","Somatoformsed häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","N","80+",0.0148996429011206,16242,242,"F","Somatoform disorders",0.010941960038059,2102,23,-0.44540656224364,0.313012251205746,-1.05889930132671,0.168086176839426,-1.42296846378345,0.154745297469135,"nosig","80+",NA,NA,NA
"I50","Südamepuudulikkus","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","N","80+",0.327915281369289,16242,5326,"F","Heart failure",0.327783063748811,2102,689,-0.000581821532381345,0.0478885839690699,-0.0944417213823806,0.0932780783176179,-0.0121494829071816,0.990306353646959,"nosig","80+",NA,NA,NA
"F48","Muud neurootilised häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","N","80+",0.0266592784139884,16242,433,"F","Other nonpsychotic mental disorders",0.0247383444338725,2102,52,-0.107888777611691,0.209080967429257,-0.517679943625827,0.301902388402444,-0.516014340942801,0.60584439310164,"nosig","80+",NA,NA,NA
"F51","Mitteorgaanilised unehäired","F50-F59","Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","N","80+",0.0719738948405369,16242,1169,"F","Sleep disorders not due to a substance or known physiological condition",0.088011417697431,2102,185,0.290216964958597,0.109145684160092,0.0762953549368341,0.504138574980361,2.65898708860458,0.00783759665052153,"sig","80+",NA,NA,NA
"I63","Peaajuinfarkt","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","N","80+",0.0389730328777244,16242,633,"F","Cerebral infarction",0.0356803044719315,2102,75,-0.127348279958519,0.172977908078786,-0.46637874991402,0.211682189996982,-0.736211238608086,0.461602153790798,"nosig","80+",NA,NA,NA
"I67","Peaajuveresoonte muud haigused","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","N","80+",0.0860731437015146,16242,1398,"F","Other cerebrovascular diseases",0.0746907706945766,2102,157,-0.204633177509868,0.11673737146019,-0.433434221221713,0.0241678662019776,-1.75293631294117,0.0796129395957326,"nosig","80+",NA,NA,NA
"I69","Peaajuveresoonte haiguse jääknähud","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","N","80+",0.0557197389484054,16242,905,"F","Sequelae of cerebrovascular disease",0.0423406279733587,2102,89,-0.396145832030229,0.156740840778095,-0.703352234861821,-0.0889394291986361,-2.52739381812473,0.0114912566129481,"sig","80+",NA,NA,NA
"I84","Hemorroidid e päraku veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","N","80+",0.0249353527890654,16242,405,"F","Hemorrhoids",0.0313986679352997,2102,66,0.332510740560408,0.188564959457046,-0.0370697887216581,0.702091269842475,1.76337502745918,0.0778372587834673,"nosig","80+",NA,NA,NA
"I70","Ateroskleroos","I70-I79","Arterite, arterioolide ja kapillaaride haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","N","80+",0.0810860731437015,16242,1317,"F","Atherosclerosis",0.093244529019981,2102,196,0.201564932832635,0.105267675851736,-0.00475592057300472,0.407885786238275,1.91478467821906,0.0555199692537249,"nosig","80+",NA,NA,NA
"F01","Vaskulaarne dementsus","F00-F09","Orgaanilised - k.a sümptomaatilised - psüühikahäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","N","80+",0.0495628617165374,16242,805,"F","Vascular dementia",0.0242626070409134,2102,51,-1.03052491205654,0.205617060658383,-1.43352694555396,-0.627522878559123,-5.01186481684357,5.3905069230531e-07,"sig","80+",NA,NA,NA
"I80","Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","N","80+",0.0180396502893732,16242,293,"F","Phlebitis and thrombophlebitis",0.0247383444338725,2102,52,0.455577582692785,0.214503246062675,0.0351589458430095,0.875996219542561,2.12387267351503,0.0336807919814768,"sig","80+",NA,NA,NA
"F06","Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest","F00-F09","Orgaanilised - k.a sümptomaatilised - psüühikahäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","N","80+",0.0333702745967245,16242,542,"F","Other mental disorders due to known physiological condition",0.0380589914367269,2102,80,0.189673772507432,0.169525644220734,-0.142590384621158,0.521937929636022,1.11885003227278,0.263204122978103,"nosig","80+",NA,NA,NA
"F20","Skisofreenia","F20-F29","Skisofreenia, skisotüüpsed ja luululised häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","N","80+",0.00381726388375815,16242,62,"F","Schizophrenia",0.00285442435775451,2102,6,-0.419339090691779,0.615911491382865,-1.62650343146655,0.787825250082987,-0.680843102554014,0.495970773390972,"nosig","80+",NA,NA,NA
"I10","Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","N","80+",0.254463735993104,16242,4133,"F","Essential (primary) hypertension",0.277354900095147,2102,583,0.124273143799898,0.0543632817868707,0.017723069416229,0.230823218183567,2.28597574898267,0.0222556773386031,"sig","80+",NA,NA,NA
"I11","Südamekahjustusega hüpertooniatõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","N","80+",0.652259573944096,16242,10594,"F","Hypertensive heart disease",0.670313986679353,2102,1409,0.0393908219861925,0.0235654462352177,-0.00679660391444924,0.0855782478868343,1.6715500140763,0.0946130885554208,"nosig","80+",NA,NA,NA
"I13","Südame- ja neerukahjustusega hüpertooniatõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","N","80+",0.0240118212042852,16242,390,"F","Hypertensive heart and chronic kidney disease",0.0214081826831589,2102,45,-0.165582498445995,0.224657862487994,-0.605903817766216,0.274738820874226,-0.737042971086059,0.461096218014666,"nosig","80+",NA,NA,NA
"F32","Depressiivne episood e. depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","N","80+",0.0639699544391085,16242,1039,"F","Major depressive disorder, single episode",0.0884871550903901,2102,186,0.468073591177761,0.10988660495606,0.252699803080503,0.683447379275019,4.25960553940972,2.04787986932686e-05,"sig","80+",NA,NA,NA
"I20","Stenokardia e rinnaangiin e rinnaahistus","I20-I25","Südame isheemiatõved","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","N","80+",0.151828592537865,16242,2466,"F","Angina pectoris",0.189819219790676,2102,399,0.322182570793448,0.0703004806285378,0.184396160665658,0.459968980921238,4.58293553490531,4.58493421651163e-06,"sig","80+",NA,NA,NA
"I83","Alajäsemete vaariksid e veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","N","80+",0.0269671222755818,16242,438,"F","Varicose veins of lower extremities",0.0361560418648906,2102,76,0.423035172816354,0.176125198508863,0.0778361269690142,0.768234218663694,2.4019003322518,0.0163101516032154,"sig","80+",NA,NA,NA
"F33","Korduv depressiivne häire e korduv depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","N","80+",0.0206255387267578,16242,335,"F","Major depressive disorder, recurrent",0.0280685061845861,2102,59,0.444520482990648,0.200928220279432,0.0507084077652298,0.838332558216066,2.21233474507687,0.0269435440634469,"sig","80+",NA,NA,NA
"I25","Krooniline südame isheemiatõbi","I20-I25","Südame isheemiatõved","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2014","N","80+",0.134281492427041,16242,2181,"F","Chronic ischemic heart disease",0.14605137963844,2102,307,0.12121550970337,0.0813368906950239,-0.0382018666733475,0.280632886080088,1.49028944514086,0.136148146546945,"nosig","80+",NA,NA,NA
"F40","Foobsed ärevushäired e. foobiad","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","N","80+",0.00233961334810983,16242,38,"F","Phobic anxiety disorders",0.00285442435775451,2102,6,0.286929706251513,0.63288969473605,-0.953511301617694,1.52737071412072,0.453364478262169,0.650286310442739,"nosig","80+",NA,NA,NA
"F41","Muud ärevushäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","N","80+",0.057135820711735,16242,928,"F","Other anxiety disorders",0.0618458610846813,2102,130,0.114281536874824,0.130900927203751,-0.142279565987428,0.370842639737076,0.873038406343304,0.382642144235518,"nosig","80+",NA,NA,NA
"F43","Rasked stressreaktsioonid ja kohanemishäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2014","N","80+",0.00406353897303287,16242,66,"F","Reaction to severe stress, and adjustment disorders",0.00856327307326355,2102,18,1.0754256010578,0.382163801689479,0.326398313551516,1.82445288856409,2.81404360199353,0.00489225921842351,"sig","80+",NA,NA,NA
"F70","Kerge vaimne alaareng","F70-F79","Vaimne alaareng","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","M","10-19",0.00747500687884068,21806,163,"M","Mild intellectual disabilities",0.00182007280291211,3846,7,-2.03807874756504,0.556301117882855,-3.1284089031748,-0.947748591955271,-3.66362511605489,0.000248670662100325,"sig","10-19",NA,NA,NA
"F45","Somatoformsed häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","M","10-19",0.00724571218930569,21806,158,"M","Somatoform disorders",0.00962038481539261,3846,37,0.408967102060288,0.26227811603067,-0.105088559292843,0.923022763413419,1.55928793545423,0.118928245910831,"nosig","10-19",NA,NA,NA
"F43","Rasked stressreaktsioonid ja kohanemishäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","M","10-19",0.00784187838209667,21806,171,"M","Reaction to severe stress, and adjustment disorders",0.00598023920956838,3846,23,-0.390996074220445,0.319420451749556,-1.01704865557509,0.235056507134198,-1.22407964824685,0.220922182661156,"nosig","10-19",NA,NA,NA
"F41","Muud ärevushäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","M","10-19",0.00499862423186279,21806,109,"M","Other anxiety disorders",0.00910036401456058,3846,35,0.86439317677648,0.279152622206328,0.317264091062161,1.4115222624908,3.09648954734728,0.00195826765967544,"sig","10-19",NA,NA,NA
"F32","Depressiivne episood e. depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","M","10-19",0.00564064936256076,21806,123,"M","Major depressive disorder, single episode",0.0109204368174727,3846,42,0.953097402047962,0.256595939931241,0.450178601203527,1.4560162028924,3.71439003400973,0.000203694421361034,"sig","10-19",NA,NA,NA
"I84","Hemorroidid e päraku veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","M","10-19",0.00169678070255892,21806,37,"M","Hemorrhoids",0.00338013520540821,3846,13,0.994280837120588,0.464458711815194,0.0839584896569397,1.90460318458424,2.14073029922239,0.0322957936339401,"sig","10-19",NA,NA,NA
"I10","Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","M","10-19",0.00444831697697881,21806,97,"M","Essential (primary) hypertension",0.0101404056162246,3846,39,1.18878386128356,0.272376982567708,0.654934785233161,1.72263293733396,4.36447988400801,1.27425574054651e-05,"sig","10-19",NA,NA,NA
"I49","Muud südamerütmitused e arütmiad","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","M","10-19",0.0045858937906998,21806,100,"M","Other cardiac arrhythmias",0.0143005720228809,3846,55,1.64079800835838,0.24087369146287,1.16869424826794,2.11290176844882,6.81186059960932,9.63451540769711e-12,"sig","10-19",NA,NA,NA
"F51","Mitteorgaanilised unehäired","F50-F59","Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","10-19",0.0009589566551592,20856,20,"F","Sleep disorders not due to a substance or known physiological condition",0.00230976517387398,7793,18,1.26820867308701,0.468330204138524,0.350298340103215,2.18611900607081,2.70793696814801,0.00677028793944912,"sig","10-19",NA,NA,NA
"F70","Kerge vaimne alaareng","F70-F79","Vaimne alaareng","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","10-19",0.00489067894131185,20856,102,"F","Mild intellectual disabilities",0.00218144488643654,7793,17,-1.16475073418907,0.377454856530363,-1.90454865877831,-0.424952809599827,-3.08580142509142,0.00203004346842794,"sig","10-19",NA,NA,NA
"F32","Depressiivne episood e. depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","10-19",0.0120828538550057,20856,252,"F","Major depressive disorder, single episode",0.0238675734633646,7793,186,0.982090654140204,0.138140064906672,0.711341102101102,1.25284020617931,7.10938318151009,1.16573417585641e-12,"sig","10-19",NA,NA,NA
"F48","Muud neurootilised häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","10-19",0.00115074798619102,20856,24,"F","Other nonpsychotic mental disorders",0.00192480431156165,7793,15,0.74213986141945,0.474462601910021,-0.187789750335355,1.67206947317426,1.56416935377384,0.117777802188744,"nosig","10-19",NA,NA,NA
"F45","Somatoformsed häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","10-19",0.010548523206751,20856,220,"F","Somatoform disorders",0.0141152316181188,7793,110,0.420211766532089,0.167378090826503,0.0921567367110686,0.74826679635311,2.51055418577848,0.012054182087045,"sig","10-19",NA,NA,NA
"F33","Korduv depressiivne häire e korduv depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","10-19",0.00182201764480245,20856,38,"F","Major depressive disorder, recurrent",0.00346464776081098,7793,27,0.927171755251974,0.362620640560807,0.216448359701948,1.637895150802,2.55686425852115,0.0105620423980031,"sig","10-19",NA,NA,NA
"F43","Rasked stressreaktsioonid ja kohanemishäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","10-19",0.00834292289988492,20856,174,"F","Reaction to severe stress, and adjustment disorders",0.0137302707558065,7793,107,0.718735257084508,0.176201754387333,0.373386164472564,1.06408434969645,4.07904711041957,4.52206733076999e-05,"sig","10-19",NA,NA,NA
"I84","Hemorroidid e päraku veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","10-19",0.00167817414652857,20856,35,"F","Hemorrhoids",0.00346464776081098,7793,27,1.0458162517506,0.369037323601718,0.322516388540175,1.76911611496102,2.83390374053137,0.004598318080965,"sig","10-19",NA,NA,NA
"F10","Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired","F10-F19","Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","10-19",0.0012945914844649,20856,27,"F","Alcohol related disorders",0.00166816373668677,7793,13,0.365763982509715,0.486647888386183,-0.588048351879671,1.3195763168991,0.751598827897226,0.452292348415131,"nosig","10-19",NA,NA,NA
"I10","Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","10-19",0.00139048714998082,20856,29,"F","Essential (primary) hypertension",0.00282304632362376,7793,22,1.02166239004181,0.407445881228038,0.223083137185673,1.82024164289795,2.50747997982586,0.0121595469583995,"sig","10-19",NA,NA,NA
"F41","Muud ärevushäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","10-19",0.00863060989643268,20856,180,"F","Other anxiety disorders",0.0225843705889901,7793,176,1.38779028883971,0.151730821283027,1.0904033437803,1.68517723389913,9.14639673801696,0,"sig","10-19",NA,NA,NA
"I49","Muud südamerütmitused e arütmiad","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","10-19",0.00297276563099347,20856,62,"F","Other cardiac arrhythmias",0.0073142563839343,7793,57,1.29890547030996,0.264043242137836,0.781390225358613,1.81642071526131,4.91929071841917,8.68583816648894e-07,"sig","10-19",NA,NA,NA
"F40","Foobsed ärevushäired e. foobiad","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","10-19",0.00148638281549673,20856,31,"F","Phobic anxiety disorders",0.00333632747337354,7793,26,1.16645517428631,0.383179734575087,0.415436694913526,1.9174736536591,3.04414630794557,0.00233341629212869,"sig","10-19",NA,NA,NA
