parent2_code,parent2_name,parent2_name_EN,parent1_code,parent1_name,parent0_code,parent0_name,parent0_name_EN,short_name,gender,gender_EN,year,prevalence_diff,ci_low,ci_high,se,z,p_value,fold_diff_nat,fold_ci_low_nat,fold_ci_high_nat,ci_width_nat,fold_diff_reg,sig,meta_model_type
F48,Muud neurootilised häired,Other nonpsychotic mental disorders,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,-0.11787376459041134,-0.24829123985917517,0.012543710678352513,0.06654075090026158,-1.7714522754198128,0.07648552219381947,0.9215448175829278,0.8418929817592351,1.0087325458389664,0.16683956407973133,1.085134418771784,nosig,Random-Effects
F51,Mitteorgaanilised unehäired,Sleep disorders not due to a substance or known physiological condition,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,0.46235850826878955,0.3444934730815498,0.5802235434560292,0.06013632705342758,7.688505948459594,1.4886309870768136e-14,1.3777923838698158,1.2697051137196467,1.4950808912539522,0.2253757775343055,1.3777923838698158,sig,Random-Effects
F52,Mitteorgaanilised seksuaaldüsfunktsioonid,Sexual dysfunction not due to a substance or known physiological condition,F50-F59,Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,0.47082506711290106,0.3241911151940068,0.6174590190317953,0.07481461551106255,6.293223107499389,3.109409175392776e-10,1.385901828992333,1.2519622963140473,1.534170705666756,0.28220840935270863,1.385901828992333,sig,Random-Effects
F70,Kerge vaimne alaareng,Mild intellectual disabilities,F70-F79,Vaimne alaareng,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,-0.059254401788023825,-0.30385064606562084,0.1853418424895732,0.12479629534365991,-0.47480898070612604,0.6349231312785117,0.9597600040696987,0.8100873329817162,1.1370863707020318,0.3269990377203156,1.0419271440356657,nosig,Random-Effects
I10,Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi,Essential (primary) hypertension,I10-I15,Kõrgvererõhkhaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.1920160490544166,0.10708290918223788,0.2769491889265953,0.04333403090164948,4.431068263421293,9.376739683128643e-6,1.1423589547864903,1.0770482705109603,1.2116299866131237,0.1345817161021634,1.1423589547864903,sig,Random-Effects
I11,Südamekahjustusega hüpertooniatõbi,Hypertensive heart disease,I10-I15,Kõrgvererõhkhaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.2902705890479822,0.19365075735417597,0.3868904207417884,0.049296738335975136,5.888231125347136,3.903509672646682e-9,1.2228696152072938,1.14365408784941,1.307572028714807,0.16391794086539702,1.2228696152072938,sig,Random-Effects
I13,Südame- ja neerukahjustusega hüpertooniatõbi,Hypertensive heart and chronic kidney disease,I10-I15,Kõrgvererõhkhaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.2517502631502843,0.10414106213889654,0.3993594641616721,0.0753122007219063,3.3427553668214203,8.295099217084358e-4,1.190650724653658,1.0748542635537028,1.318922198281303,0.24406793472760024,1.190650724653658,sig,Random-Effects
I20,Stenokardia e rinnaangiin e rinnaahistus,Angina pectoris,I20-I25,Südame isheemiatõved,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.5571514444605626,0.4401578064624614,0.6741450824586639,0.05969172848120282,9.33381322063763,1.0212894143345423e-20,1.4713611913902707,1.356752725156579,1.5956509357882818,0.2388982106317028,1.4713611913902707,sig,Random-Effects
I25,Krooniline südame isheemiatõbi,Chronic ischemic heart disease,I20-I25,Südame isheemiatõved,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.4851300167606336,0.32127633083465246,0.6489837026866148,0.0836003555261414,5.8029659528055,6.515202497163522e-9,1.3997120030082884,1.2494354170205737,1.5680631945246144,0.3186277775040407,1.3997120030082884,sig,Random-Effects
I48,Kodade virvendus ja laperdus,Atrial fibrillation and flutter,I30-I52,Muud südamehaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.5306652085064628,0.3307872174360962,0.7305431995768294,0.10198044078716689,5.203597909661528,1.9546669351378187e-7,1.444595126596527,1.2576994605224372,1.65926371545041,0.40156425492797276,1.444595126596527,sig,Random-Effects
I49,Muud südamerütmitused e arütmiad,Other cardiac arrhythmias,I30-I52,Muud südamehaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.5097979323618441,0.4493362972370393,0.570259567486649,0.030848339868343767,16.525943844550067,2.3867418657467035e-61,1.4238507533722047,1.3654119630742199,1.4847906878697779,0.119378724795558,1.4238507533722047,sig,Random-Effects
I50,Südamepuudulikkus,Heart failure,I30-I52,Muud südamehaigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.4123831838182923,0.3158186133013391,0.5089477543352455,0.04926854333989923,8.37011114725471,5.756391199962742e-17,1.3308824802323729,1.2447177300729284,1.4230119274397208,0.17829419736679242,1.3308824802323729,sig,Random-Effects
I63,Peaajuinfarkt,Cerebral infarction,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.11075047488377297,-0.09912350963281565,0.3206244594003616,0.10708053115876,1.0342727448706044,0.30100867469732384,1.079789785798246,0.9336000156663665,1.2488709960892794,0.3152709804229129,1.079789785798246,nosig,Random-Effects
I67,Peaajuveresoonte muud haigused,Other cerebrovascular diseases,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,-0.06967955176034568,-0.21224761940682813,0.07288851588613676,0.07274014664097973,-0.9579242684821617,0.3381009479345213,0.9528496193959471,0.8631913905429414,1.051820496740502,0.18862910619756068,1.0494835487618115,nosig,Random-Effects
I69,Peaajuveresoonte haiguse jääknähud,Sequelae of cerebrovascular disease,I60-I69,Peaajuveresoonte haigused e tserebrovaskulaarsed haigused,I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.1809277331514104,-0.020875530593991498,0.3827309968968123,0.10296274081421922,1.7572155880918834,0.07888106926422812,1.1336126269286082,0.9856343694853927,1.3038076062657278,0.31817323678033504,1.1336126269286082,nosig,Random-Effects
I70,Ateroskleroos,Atherosclerosis,I70-I79,"Arterite, arterioolide ja kapillaaride haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.2880193316900782,0.2122912795435774,0.363747383836579,0.038637471271836636,7.454404292239987,9.027477986091065e-14,1.2209628731036357,1.1585266886519856,1.2867639149789991,0.1282372263270135,1.2209628731036357,sig,Random-Effects
I80,Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik,Phlebitis and thrombophlebitis,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.41657933770989747,0.33426504617470804,0.4988936292450869,0.04199785923847279,9.919061239394876,3.439760599344808e-23,1.3347590563294764,1.2607349875083496,1.4131294491751822,0.15239446166683268,1.3347590563294764,sig,Random-Effects
I83,Alajäsemete vaariksid e veenikomud,Varicose veins of lower extremities,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.1599803138132516,0.10251233564597859,0.2174482919805246,0.029320935803194906,5.456180351372674,4.8648582050084926e-8,1.1172718923185696,1.0736414945726145,1.1626753321992533,0.08903383762663886,1.1172718923185696,sig,Random-Effects
I84,Hemorroidid e päraku veenikomud,Hemorrhoids,I80-I89,"Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused",I00-I99,Vereringeelundite haigused,Diseases of the circulatory system,Circulatory system,Koos,Both,MetaAgeGenderCombined,0.3682815358851231,0.2981337911366847,0.43842928063356146,0.03579032334356898,10.289975096056184,7.819659529895649e-25,1.290814362883005,1.2295528869511672,1.3551281421953454,0.12557525524417823,1.290814362883005,sig,Random-Effects
